Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/africanada-economic-summit-2026-tickets-1305994728389,https://cdn.evbuc.com/images/1177308489/568455247047/1/logo.20260211-192715,AfriCanada Economic Summit 2026,"AfriCanada Commerce Exchange, Inc","Diverse financial strategies such as venture capital, equity investments, public-private partnerships (PPP), and project financing.",,"7 hours 30 minutes, In person",Refunds up to 7 days before event,"250 Yonge Street, Toronto, ON M5B 2L7, Canada",CAD 267.58 - CAD 560.47,Mar 26 at 9:00 AM EDT
https://www.eventbrite.com/e/canada-world-cup-experience-tour-2026-tickets-1976454004131,https://cdn.evbuc.com/images/1172311106/1873170323953/1/logo.20251204-142214,CANADA WORLD CUP EXPERIENCE TOUR 2026,IMPACT GLOBAL EVENTS,Get ready to immerse yourself in the ultimate soccer fan experience at the Canada World Cup Experience Tour 2026!,"Business, Startups","Free parking, 7 days 8 hours, ages 18+, In person, Doors at 8:30 AM",Refunds up to 7 days before event,"170 Princes Blvd, Toronto, ON M6K 3C3, Canada",1279.35 CAD - 470.00 CAD,Jun 19 at 9:00 AM EDT
https://www.eventbrite.ca/e/valentines-trivia-night-2026-tickets-1980292926451,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174525395%2F1120580656833%2F1%2Foriginal.20260111-023350?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1200%2C600&s=0c10744e5aab405fe3fb28399ac56247,Valentines Trivia Night 2026,Insight Biblical Counselling,"Couples & Singles welcome! Join us for a night of fun, food, fellowship & fundraising for Insight! Reservations are free but required.","Charity & Causes, Other",In person,Refunds up to 7 days before event,"2 O'Malley Drive, St. Catharines, ON L2N 6N7, Canada",CAD 0.0,Feb 20 at 7:00 PM EST
https://www.eventbrite.ca/e/isow-model-un-2026-tickets-1980158268686,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174383818%2F317410082599%2F1%2Foriginal.20260109-042114?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C951%2C6240%2C3120&s=7caff535e10249d51d16eba3eeb56421,ISOW Model UN 2026,International Students Overcoming War (ISOW),The fourth annual Model United Nations (MUN) hosted by Laurier's International Students Overcoming War (ISOW).,"Government, International Affairs","6 hours, In person",Refunds up to 7 days before event,"67 Erb Street West, Waterloo, ON N2L 6C2, Canada",Free,Apr 8 at 9:00 AM EDT
https://www.eventbrite.com/e/good-neighbours-award-tickets-1975022752218,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177076130%2F2877065716771%2F1%2Foriginal.20260209-170549?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C5400%2C2700&s=e87cf52ecb4a3b7084bf3427631baa3d,Good Neighbours Award,Office of MP Chi Nguyen,Join MP Chi Nguyen at the 2025 Good Neighbours Awards—celebrating everyday acts of kindness.,"Community, Other","Paid parking, Parking available, 1 hour 30 minutes, all ages, In person, Doors at 6:00 PM",Refunds up to 7 days before event,"55 Fort York Boulevard, Toronto, ON M5V 0R6, Canada",USD 0.0,Feb 19 at 6:30 PM EST
https://www.eventbrite.ca/e/2026-bso-symposium-tue-april-7-2026-tickets-1968860397449,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F657816229%2F1931000178973%2F1%2Foriginal.20231213-045329?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d516646e511be484b078864850d0954f,"2026 BSO SYMPOSIUM - Tue., April 7, 2026",Black Screen Office,A global celebration of Black culture that empowers creatives and executives while advancing the creation of authentic Black content.,"Business, Media",In person,No Refunds,"100 Queens Quay East 3rd Floor, Toronto, ON M5E 1Y3, Canada",383.07 CAD,
https://www.eventbrite.com/e/oxford-college-open-house-mississauga-campus-programs-financial-aid-tickets-1982449832816,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176890817%2F2991127803185%2F1%2Foriginal.20260206-172336?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=37%2C0%2C600%2C300&s=b4b86f85fe5d8b4c61221efc65fcb3f0,"Oxford College Open House (Mississauga Campus) – Programs, Financial Aid &","Oxford College of Arts, Business and Technology",Join us in Mississauga for the Oxford College Open House to explore programs and financial aid options!,"Family & Education, Education","3 hours, In person",Refunds up to 7 days before event,"1300 Central Parkway West, Mississauga, ON L5C 4E6, Canada",Free,Mar 14 at 11:00 AM EDT
https://www.eventbrite.ca/e/june-26th-pa-day-camp-2026-tickets-1772713918049,https://cdn.evbuc.com/images/1144773573/309130854867/1/logo.20251004-233002,June 26th P.A. Day Camp 2026,Burlington Training Centre,"These June PA Day camps celebrate the end of school with outdoor games, beginner MMA training, and group-based activities. BTC’s instructors","Family & Education, Education","In person, Doors at 8:45 AM",Refunds up to 7 days before event,"5353 Lakeshore Rd. Unit #17, Burlington, ON L7L 1C8, Canada",35.94 CAD - 70.56 CAD,May 2 at 12:00 AM
https://www.eventbrite.com/e/change-leadership-conference-2026-tickets-1388106025489,https://cdn.evbuc.com/images/1041550003/237920995882/1/logo.20250529-142551,Change Leadership Conference 2026,The Change Leadership,The conference is more than an event - it’s a dynamic space for professionals and organizations committed to leading change with confidence!,"Business, Career","8 hours 30 minutes, In person",No Refunds,"Westin Harbour Castle 1 Harbour Square, Toronto, ON M5J 1A6, Canada",223.45 CAD - 900.61 CAD,May 27 at 8:30 AM EDT
https://www.eventbrite.ca/e/colab-mississauga-soft-launch-tickets-1982362022172,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176686146%2F617878986293%2F1%2Foriginal.20260204-164909?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C150%2C1200%2C600&s=18d610beda76e374296976143a45cf37,CoLab Mississauga Soft Launch,Lamenza Corporation,Get ready to check out CoLab Mississauga’s new space at our casual soft launch!,"Business, Startups","3 hours, In person",Refunds up to 7 days before event,"1810 Dundas Street East, Mississauga, ON L4X 1L8, Canada",CAD 0.0,Mar 31 at 4:00 PM EDT
https://www.eventbrite.ca/e/oakville-lunar-new-year-celebration-tickets-1982559315281,https://cdn.evbuc.com/images/1176931393/196504434255/1/logo.20260207-030032,Oakville Lunar New Year Celebration,Councillor Scott Xie,"Ring in Lunar New Year 2026 with lion dances, live performances & cultural and fun and treats at Oakville Town Hall!",,,Refunds up to 7 days before event,"1225 Trafalgar Road, Oakville, ON L6H 0H3, Canada",CAD 0.0,Feb 22 at 1:00 PM EST
https://www.eventbrite.ca/e/eid-bazaar-2026-ramadan-festival-ikon-event-space-vendor-opportunity-tickets-1894424748419,https://cdn.evbuc.com/images/1163131043/247124087708/1/logo.20251027-051937,EID Bazaar 2026 & Ramadan festival @Ikon Event Space VENDOR OPPORTUNITY!,Sunshine Media Inc,Eid Bazaar Festival 2026 @IKON EVENT SPACE. Free Entry! Call 416-825-9275,"Business, Other","Free parking, 10 hours 30 minutes, all ages, In person",Refunds up to 7 days before event,"6887 Dixie Road, Mississauga, ON L5S 0B8, Canada",Free,Mar 7 at 1:00 PM
https://www.eventbrite.ca/e/freedom-26-tickets-1983124894945,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177499696%2F2174882850493%2F1%2Foriginal.20260213-204845?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C15%2C1024%2C512&s=4cee5362fc6ec3ce8bd7f2984924fe93,Freedom 26,Canadian Reel & Art Foundation,"Freedom 26: Chill vibes, cool people, and good times all day long – come join the party in person!","Community, Other","6 hours 30 minutes, In person",Refunds up to 7 days before event,"1275 Mississauga Valley Boulevard, Mississauga, ON L5A 3R8, Canada",CAD 15.0 - CAD 100.0,Jul 12 at 3:30 PM EDT
https://www.eventbrite.ca/e/147th-global-conference-on-international-business-and-marketing-gcibm-tickets-1979652106742,https://cdn.evbuc.com/images/1173936006/1371272017873/1/logo.20260104-113349,147th Global Conference on International Business and Marketing (GCIBM),Global Conference Alliance Inc.,"Global platform exploring international business strategies, marketing innovation, trade trends, & cross-border collaboration opportunities.","Business, Finance","2 days 4 hours, In person",No Refunds,"80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Mar 27 at 1:00 PM EDT
https://www.eventbrite.com/e/alt-2026-tickets-1978622752917,https://cdn.evbuc.com/images/1173277268/289016510206/1/logo.20251219-165949,ALT 2026,Association for Algorithmic Learning Theory,The 37th International Conference on Algorithmic Learning Theory,"Science & Tech, Other",In person,Refunds up to 7 days before event,"222 College Street, Toronto, ON M5T 3J1, Canada",200.00 USD - 500.00 USD,
https://www.eventbrite.ca/e/127th-global-conference-on-african-business-and-technology-gcabt-tickets-1978722469171,https://cdn.evbuc.com/images/1173321400/1371272017873/1/logo.20251220-113258,127th Global Conference on African Business and Technology (GCABT),Global Conference Alliance Inc.,"Exploring African business trends, technology innovations, networking opportunities, and strategies for growth and sustainable development.","Business, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN, 80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Apr 17 at 1:00 PM EDT
https://www.eventbrite.ca/e/169th-global-conference-on-business-management-and-economics-gcbme-tickets-1978250287864,https://cdn.evbuc.com/images/1173121838/1371272017873/1/logo.20251217-113401,169th Global Conference on Business Management and Economics (GCBME),Global Conference Alliance Inc.,"Global event discussing business strategy, management practices, economic trends, innovation, leadership, and solutions for professionals.","Business, Finance","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN, 80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Apr 17 at 1:00 PM EDT
https://www.eventbrite.ca/e/toronto-singles-pub-crawl-2026-tickets-1982054740083,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176310240%2F172835840800%2F1%2Foriginal.20260131-014440?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C100%2C1200%2C600&s=6b88b9aee601505db2b1055e459b0910,Toronto Singles Pub Crawl 2026,Rai,Check out Toronto best pub crawl of the season!,"Home & Lifestyle, Dating","4 hours, In person",Refunds up to 7 days before event,"Toronto Reference Library 789 Yonge St 2nd floor, Toronto, ON M4W 2G8, Canada",CAD 38.25,Mar 14 at 7:00 PM
https://www.eventbrite.ca/e/green-summit-toronto-2026-tickets-1628919194159,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172180577%2F42573408262%2F1%2Foriginal.20251202-203540?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C27%2C1280%2C640&s=3e8a1608ab6c4a4b4d93acc5f16b3af9,Green Summit Toronto 2026,IWB - Immigrant Women In Business,"The only way forward, if we are going to improve the quality of the environment, is to get everybody involved.","Business, Environment & Sustainability","3 hours 30 minutes, In person",Refunds up to 7 days before event,"55 John Street, Toronto, ON M5V 0C4, Canada",CAD 0.0 - CAD 1041.01,Jun 5 at 6:00 PM EDT
https://www.eventbrite.ca/e/16th-african-economic-summit-friends-of-africa-2026-tickets-1803110374669,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1069067813%2F304237656579%2F1%2Foriginal.20250708-161714?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C45%2C1004%2C502&s=ba39733a999e09a9f4717ab73185d680,16th African Economic Summit (Friends of Africa-2026),Casa Foundation for Int'l Development,African Economic Summit(Friends of Africa2026) 16th Year Theme: Scaling Strategic and Global Partnerships,"Business, Startups","3 days 4 hours, In person",,"1 Harbour Square, Toronto, ON M5J 1A6, Canada",From CA$140,Sep 30 at 2:00 PM EDT
https://www.eventbrite.com/e/digimarcon-canada-2026-digital-marketing-conference-exhibition-tickets-1653291562569,https://cdn.evbuc.com/images/1111172623/1423485612353/1/logo.20250902-023025,DigiMarCon Canada 2026 - Digital Marketing Conference & Exhibition,DigiMarCon - Digital Marketing Conferences,"DigiMarCon Canada 2026 - Digital Marketing, Media and Advertising Conference & Exhibition - April 15 - 16, 2026 - Toronto, Ontario, Canada","Business, Sales & Marketing","1 day 8 hours, In person",No Refunds,"525 Bay Street, Toronto, ON M5G 2L2, Canada",101.69 CAD - 997.00 CAD,Apr 15 at 9:00 AM EDT
https://www.eventbrite.ca/e/ontario-multicultural-and-business-conference-2026-tickets-1974530043513,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177442172%2F411159748459%2F1%2Foriginal.20260213-041938?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C37%2C1862%2C931&s=1533746ed4ab6bdb8e53d7d16a964363,ONTARIO MULTICULTURAL AND BUSINESS CONFERENCE 2026,ALLIANCE CREATIVE COMMUNITY PROJECT,"Get ready to dive into a world of culture, business, and connections at the Ontario Multicultural and Business Conference 2026!","Business, Startups","2 hours, ages 16+, In person",No Refunds,"372 Queen Street East, Toronto, ON M5A 1T1, Canada",500.00 CAD,Mar 27 at 3:00 PM
https://www.eventbrite.ca/e/international-conference-on-healthcare-social-work-2026-tickets-1636203000219,https://cdn.evbuc.com/images/1123845673/1732388864073/1/logo.20250915-001258,INTERNATIONAL CONFERENCE ON HEALTHCARE & SOCIAL WORK 2026,GLOBAL EVENTS CANADA,"Join us for a game-changing conference on healthcare and social work, where innovation and collaboration take center stage!","Health, Medical","Paid parking, Parking available, 1 day 7 hours, all ages, In person",No Refunds,"350 Victoria Street, Toronto, ON M5B 2K3, Canada",215.44 CAD - 429.38 CAD,Jun 19 at 9:00 AM EDT
https://www.eventbrite.ca/e/125th-global-conference-on-african-business-and-technology-gcabt-tickets-1981514274536,https://cdn.evbuc.com/images/1175758676/1371272017873/1/logo.20260125-100707,125th Global Conference on African Business and Technology (GCABT),Global Conference Alliance Inc.,"Highlights African business growth, digital innovation, entrepreneurship, technology solutions, and sustainable development opportunities.","Business, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jun 5 at 1:00 PM EDT
https://www.eventbrite.ca/e/167th-global-conference-on-business-management-and-economics-gcbme-tickets-1981513229410,https://cdn.evbuc.com/images/1175756612/1371272017873/1/logo.20260125-071742,167th Global Conference on Business Management and Economics (GCBME),Global Conference Alliance Inc.,"Focuses on modern business strategies, economic trends, leadership skills, research insights, and real-world applications.","Business, Finance","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jun 5 at 1:00 PM EDT
https://www.eventbrite.com/e/workcongress-2026-virtual-future-of-work-expo-toronto-tickets-1979292207273,https://cdn.evbuc.com/images/1173697665/1532358464633/1/logo.20251230-070526,WorkCongress 2026 – Virtual Future of Work Expo - Toronto,No Worker Left Behind,"Experience workcongress virtual networking in Toronto on 1 May 2026, 9 AM EDT. Connect with professionals!","Business, Career","8 hours, In person",Refunds up to 7 days before event,"TBD, Toronto, ON M5H2N2, Canada",USD 0.0,May 1 at 9:00 AM EDT
https://www.eventbrite.ca/e/124th-global-conference-on-african-economy-and-culture-gcaec-tickets-1978767918110,https://cdn.evbuc.com/images/1173349086/1371272017873/1/logo.20251221-070914,124th Global Conference on African Economy and Culture (GCAEC),Global Conference Alliance Inc.,"Global event connecting African economy, culture, innovation, business leaders, investors, policymakers, experts, and diaspora worldwide.","Community, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN, 80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Apr 17 at 1:00 PM EDT
https://www.eventbrite.ca/e/170th-global-conference-on-business-management-and-economics-gcbme-tickets-1979651388594,https://cdn.evbuc.com/images/1173935334/1371272017873/1/logo.20260104-105946,170th Global Conference on Business Management and Economics (GCBME),Global Conference Alliance Inc.,"Global event focusing on business management, economic research, strategic thinking, innovation, and professional networking.","Business, Finance","2 days 4 hours, In person",No Refunds,"80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Mar 27 at 1:00 PM EDT
https://www.eventbrite.ca/e/141st-global-conference-on-human-resource-management-gchrm-tickets-1978770639249,https://cdn.evbuc.com/images/1173350994/1371272017873/1/logo.20251221-103437,141st Global Conference on Human Resource Management (GCHRM),Global Conference Alliance Inc.,"Explore global HR strategies, leadership insights, workforce development, and innovative practices in a collaborative international event","Business, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN, 80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Apr 17 at 1:00 PM EDT
https://www.eventbrite.com/e/markham-lunarfest-artist-market-tickets-1982417280451,https://cdn.evbstatic.com/s3-build/prod/21894412222-rc2026-02-11_20.04-py27-de056fe/django/images/logos/eb_orange_on_white_1200x630.png,Markham LunarFest Artist Market,Markham Fair,Varley Art Gallery hosts LunarFest artist markets and cultural art events featuring local artists and crafts in Unionville,"Community, City & Town","6 hours, In person",Refunds up to 7 days before event,"216 Main Street Unionville, Markham, ON L3R 2H1, Canada",Free,Feb 21 at 12:00 PM
