Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/tea-toner-a-galentines-tea-blending-experience-tickets-1981458234920?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175686516%2F335623280743%2F1%2Foriginal.20260123-214220?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1667255ac99d78ff3931d93d9fb658ff,Tea & Toner: A Galentine' Tea Blending Experience,Tea & Toner,"Grab your girlfriend for a cozy Galentine's tea night. Guided tasting + create four custom blends to take home. Limited to 12 guests.Tea & Toner: A Galentine's Tea Blending ExperienceGrab your favourite girlfriend and join us for a cozy, creative Galentine's night at The Lair.Tea & Toner is a fun, hands-on tea workshop led by Hamilton's premier tea sommelier, Katie Cyr, where guests will explore flavour, aroma, and ritual while creating 2-3 custom tea blends to take home.During this intimate, small-group experience, you'll enjoy a guided tea tasting and blending workshop focused on both skin-loving botanicals and seasonal cozy blends, perfect for winter rituals, self-care moments, and sharing with friends.
What's IncludedA guided tea education and tasting experienceCreation of 2-3 custom tea blendsCreate a skin-loving blend to make a custom facial toner.Create a seasonal, cozy blendTea tasting wheel for guided flavour explorationA branded Lair bottle for your facial tonerA relaxed, welcoming and social atmosphereFollowing the workshop, guests are invited to enjoy a Sip & Shop experience with Team Lair, including:Complimentary organic skin consultationsSave-the-tax shopping on select skincareSweet treats and teaEvent-only savings on The Tidelands Barrier Reset FacialThere will also be a Galentine's gift basket draw valued at over $100.
Event DetailsDate: Thursday, February 26Time: 7:00-8:30:00 PMLocation: The Lair Spa on Dundurn St.Spots Available: 12 guests onlyInvestment: $79 per guestThis is a lighthearted, creative workshop designed for connection, learning, and cozy winter vibes.Spots are extremely limited. Grab your girlfriend and join us for a beautiful Galentine's evening of tea, ritual, and connection.","Category: Food & Drink, Other","1 hour 30 minutes,In person",Refunds up to 7 days before event,"219 Dundurn St S219 Dundurn Street SouthHamilton, ON L8P 4K6 Canada",CA$79,Feb 26   from 7:00 PM EST
https://www.eventbrite.ca/e/pizza-making-workshop-hamilton-location-tickets-863373823347?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F719998909%2F34771446166%2F1%2Foriginal.20240315-010559?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C597%2C1504%2C752&s=80640526d9c609f54d18b216823ef7e2,Pizza Making Workshop (Hamilton Location),Chocolate Tales,"Are you ready for a fun-filled culinary adventure? Join us at our Hamilton studio for a delightful Pizza-Making Workshop!In this interactive and hands-on experience, participants will learn the art of crafting delicious pizzas from scratch.Program OutlineDough-Making MasteryToppings Your PizzaBaking To PerfectionPizza Eating TimeSweet Dessert Pizza Making + Take Home PackagingDuration: 2 HoursAge Range: 12+Skill Level: Beginners welcome - no prior cooking experience necessary*All Ingredients Included: We provide all the ingredients, equipment, and guidance needed for a memorable pizza-making experience.What to Bring:
An appetite for learning and making delicious pizza, comfortable clothing (aprons will be provided), your enthusiasm for creating culinary delights**If you require dairy free - please email us and we will accommodate a vegan option for your booking: info@chocolatetales.ca
Click here to watch this workshop in action!","Category: Food & Drink, Food",In person,No refunds,"Chocolate Tales - Hamilton Chocolate Making Studio, Classes, Team Building, Birthday Parties430 York BoulevardHamilton, ON L8R 3K8 Canada",$68.00,"Feb 7,28 from 6:00 pm - 8:00 pm EST"
https://www.eventbrite.ca/e/sourdough-bread-making-workshop-hamilton-tickets-944405380917?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F804605079%2F34771446166%2F1%2Foriginal.20240709-191706?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C500%2C250&s=a405b467e83e6ef2d26800f5335eff68,Sourdough Bread Making Workshop (Hamilton),Chocolate Tales,Learn how to make rustic sourdough bread,"Category: Food & Drink, Food",In person,No refunds,"Chocolate Tales - Hamilton Chocolate Making Studio, Classes, Team Building, Birthday Parties430 York BoulevardHamilton, ON L8R 3K8 Canada",$125.00,Feb 26   from 6:00 pm - 9:00 pm EST
https://www.eventbrite.ca/e/cooking-caramel-treats-hamilton-location-tickets-1039017488277?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F866885199%2F34771446166%2F1%2Foriginal.20241004-170459?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C178%2C500%2C250&s=ef9a13e2fcb02866738601629626e1e6,Cooking Caramel Treats (Hamilton Location),Chocolate Tales,"Indulge in the sweet art of caramel making with this hands-on class at Chocolate Tales.Indulge in the sweet art of caramel making with this hands-on class at Chocolate Tales. Perfect for caramel lovers and aspiring confectioners, this workshop guides participants through the process of creating irresistible caramel treats from scratch. You'll learn essential techniques for cooking caramel and explore a variety of caramel-based delights, from classic lollipops to rich, chocolate-coated caramels. Join us for a sweet experience and take home your very own handcrafted creations!Program Details:Learn how to cook caramel from scratchCraft caramel lollipops from scratchMaster the techniques of cutting, dipping, and enrobing caramelsTake home plenty of delicious chocolate and caramel treatsDuration: 2 Hours Age Limit: 18+ 
This class involves working with very high temperatures during the caramel-making process. All participants will be required to sign a medical waiver before the class begins.","Category: Food & Drink, Beer",In person,No refunds,"Chocolate Tales - Hamilton Chocolate Making Studio430 York BoulevardHamilton, ON L8R 3K8 Canada",$92.66,Feb 22 from 2:00 pm  EST
https://www.eventbrite.ca/e/sugar-cookie-decorating-class-hamilton-tickets-935977061587?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F797759669%2F34771446166%2F1%2Foriginal.20240627-210510?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C14%2C1098%2C549&s=67b7fbe7428be7817d8ac5dbd2fe825e,Sugar Cookie Decorating Class (Hamilton),Chocolate Tales,"Unleash your inner artist and join us for a fun-filled Sugar Cookie Decorating Extravaganza!Bake the Perfect Base:Practice creating the perfect sugar cookie dough from scratch.Roll out your dough and cut it into fun, festive shapes using a variety of cookie cutters.Bake your creations to golden perfection, ready for the decorating magic.Mix Up Royal Icing:
Whip up a batch of smooth, glossy royal icing using simple ingredients.Discover tips and tricks for achieving the perfect consistency for piping and flooding.Get Creative with Decoration:
Let your imagination run wild as you pipe, flood, and embellish your cookies with vibrant colors and designs.Experiment with different decorating techniques, from classic to contemporary.Take home 20+ of your beautifully decorated cookies to impress friends and family.Join us for a delightful and delicious experience that combines baking and art in the most enjoyable way. Whether you're celebrating a special occasion, looking for a creative outlet, or just want to learn a new skill, our Sugar Cookie Decorating Class is the perfect way to indulge your sweet tooth and creativity.Book your spot today and let's create some cookie masterpieces together!","Category: Food & Drink, Food",In person,Refunds up to 7 days before event,"Chocolate Tales Studio430 York BlvdHamilton, ON L8R 3K8 Canada",CA$68.00,Feb 4   from6:00 pm - 8:00 pm EST
https://www.eventbrite.ca/e/neonatal-resuscitation-program-nrp-advanced-provider-feb-24-tickets-1976639869058?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171276229%2F71276329041%2F1%2Foriginal.20251118-204717?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C554%2C277&s=f84218a3ccf648fafca59edccc3855de,Neonatal Resuscitation Program (NRP)  Advanced Provider - FEB  24,McMaster Children's Hospital Simulation & Outreach,"Neonatal Resuscitation Program (NRP)  Advanced ProviderNeonatal Resuscitation Program (NRP) Advanced ProviderThis in-person event will cover advanced techniques and protocols for saving newborn lives.This Class is intended for all Licensed Healthcare professionals (medical/nursing/paramedic students, residents) with limited medical experience with children or students enrolled in their final year of an accredited educational program to become a recognized health professional.Required MaterialsThe course tuition does not include the textbook or the online exam fee.Please use the following links to purchase materials and to access the online exam:CPS NPR https://cps.ca/en/nrp-prnCPS NRP Advanced Online exam https://cps.ca/en/nrp-prn/online-examinationCPS NRP Manual NRP textbookPre RequisitesPre-read the NRP textbook.Complete the online NRP exam within 30 days of the in-person course.Bring a Paper Copy of your NRP Online Exam Certificate of Completion during course check-inSiROC Cancellation PolicyThe SiROC Cancellation Policy applies to this course. Requests for transfer, substitution, or refund will be assessed on a case-by-case basis. Please provide any documentation to support your request.Course Transfer :If you cannot attend the course, you may substitute your registration to a colleague at no additional charge. Please email outreach@hhsc.ca with your name and the name of the colleague who will be taking the course in your place. Your replacement must meet the prerequisites for the course.To transfer to an alternate course date, please email outreach@hhsc.ca with the date of the course you wish to transfer into. You may transfer your registration to an alternate date up to one week before the start date of the course you are transferring out of.Only substitutions will be granted less than one week prior to the course start date.Course Refund:Refund requests will be assessed on a case-by-case basis and depend on the date of the request. Please use the Eventbrite registration system to request a course refund. You can manage your registration at www.eventbrite.ca/mytickets.Please note that a registration processing fee was paid to Eventbrite and is subject to their refund policy. The following refund policy applies:- More than 3 weeks before the course start date = 100% of tuition will be refunded.- Between 2-3 weeks before the course start date = 75% of tuition will be refunded.- Between 1-2 weeks before the course start date = 50% of tuition will be refunded.- Within one week of the course start date = No refund. If you cannot attend the course, you may substitute your registration to a colleague at no additional charge.No refunds will be given for ""no-shows.""SiROC reserves the right to cancel or reschedule the course due to unforeseen circumstances. If this happens, you will be rescheduled to the next available session and given the option to choose from future classes if the rescheduled date does not work for you. No refunds will be issued.","Category: Health, Medical","8 hours,In person",Refunds up to 7 days before event,"McMaster Children's Hospital - Hamilton Health Sciences1200 Main Street WestHamilton, ON L8N 3Z5 Canada",CA$266.52,Feb 24   from 8:30 AM EST
https://www.eventbrite.ca/e/invasive-ventilation-for-community-care-practitioners-feb-27-tickets-1975868479812?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F897445183%2F71276329041%2F1%2Foriginal.20241112-181704?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C32%2C1096%2C548&s=8a95acad507f163fb3bb3ec129d25976,Invasive Ventilation for Community Care Practitioners  -  FEB 27,McMaster Children's Hospital Simulation & Outreach,"Invasive Ventilation for Community Care PractitionersInvasive Ventilation for Community Care PractitionersLearn about the fundamentals of ventilation and how to care for your home care patient requiring invasive ventilation. You will practice hands on skills and review scenarios to prepare you to manage mechanical ventilation in the community for patients of all ages.This course is intended for RN, RPN, RRTs caring for patients in the communityRequired ManualThe reference book for this course is √Ç¬ìOptimizing Respiratory Therapy Services: A Continuum of Care from Hospital to Homeï. It is available as a PDF file free of charge through the College of Respiratory Therapists of Ontario. Please follow this link to access this resource:http://www.crto.on.ca/pdf/ProfPractice/HFO_Training_Manual.pdfPre RequisitesCompletion of the Fundamentals of Tracheostomy Care course within the past two yearsCompletion of pre-course readingSiROC Cancellation PolicyThe SiROC Cancellation Policy applies to this course. Requests for transfer, substitution, or refund will be assessed on a case-by-case basis. Please provide any documentation to support your request.

Course Transfer:
If you cannot attend the course, you may substitute your registration to a colleague at no additional charge. Please email outreach@hhsc.ca with your name and the name of the colleague who will be taking the course in your place. Your replacement must meet the prerequisites for the course.

To transfer to an alternate course date, please email outreach@hhsc.ca with the date of the course you wish to transfer into. You may transfer your registration to an alternate date up to one week before the start date of the course you are transferring out of.

Only substitutions will be granted less than one week prior to the course start date.

Course Refund:
Refund requests will be assessed on a case-by-case basis and depend on the date of the request. Please use the Eventbrite registration system to request a course refund. You can manage your registration at www.eventbrite.ca/mytickets.Please note that a registration processing fee was paid to Eventbrite and is subject to their refund policy. The following refund policy applies:

- More than 3 weeks before the course start date = 100% of tuition will be refunded.
- Between 2-3 weeks before the course start date = 75% of tuition will be refunded.
- Between 1-2 weeks before the course start date = 50% of tuition will be refunded.
- Within one week of the course start date = No refund. If you cannot attend the course, you may substitute your registration to a colleague at no additional charge.

No refunds will be given for ""no-shows.""

SiROC reserves the right to cancel or reschedule the course due to unforeseen circumstances. If this happens, you will be rescheduled to the next available session and given the option to choose from future classes if the rescheduled date does not work for you. No refunds will be issued.","Category: Health, Medical","8 hours,In person",Refunds up to 7 days before event,"McMaster Children's Hospital - Hamilton Health Sciences1200 Main Street WestHamilton, ON L8N 3Z5 Canada",CA$299.53,Feb 27   from 8:30 AM EST
https://www.eventbrite.ca/e/needle-felt-a-snowy-owlet-figure-tickets-1980822934720?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175186877%2F35626777868%2F1%2Foriginal.20260118-200550?w=600&auto=format%2Ccompress&q=75&sharp=10&s=1263cb8a88432ca6e25ff431fe7735d1,Needle Felt a Snowy Owlet Figure,Cathy Disbrow,"Get crafty and create your own adorable snowy owlet figure using needle felting techniques. Beginners welcome!Grab a friend and learn something new at Aquanova Brewing. Spend an evening with fibre artist Cathy Disbrow and make your very own snowy owlet figure. This workshop is a great way to learn the art of sculpting with wool, which is stabbing wool with a special felting needle to keep those fibres in place. Owl sits approx. 3≥ tall. This project is perfect for beginners and is Hedwig approved. As this workshop is at a brewery, students must be 19+ to attend. Two drink tickets are included in the cost. There's a variety of beer, hard seltzer, and non-alcoholic beverages.Cost: $65.00 - Materials are included in the price. This includes 2 felting needles and wool to make your owlet. Foam felting pads are provided for students to use during the workshop and can be purchased separately.If you have any questions, please email instructor Cathy at cathy@woollydoodles.com.","Category: Arts, Craft","3 hours,ages 19+,In person,Free parking",Refunds up to 7 days before event,"Aquanova Brewing Company67 Frid Street#Unit 13 Hamilton, ON L8P 4M3 Canada",CA$71.03,Feb 26   from 6:00 PM EST
https://www.eventbrite.ca/e/blissful-bao-making-class-tickets-1966169687463?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F860493259%2F161274182777%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=22e0acef00d26f4f3bc088a449cfce70,Blissful Bao Making Class,Joyce of Cooking,"Come join us for a fun and hands-on bao making class where you'll learn how to create delicious and blissful steamed bao buns from scratch!Blissful Bao Making ClassCome join us for a fun and interactive Bao Making Class! Learn how to make these delicious steamed buns filled with a tasty crispy chicken and cruncy veggies. I will guide you through the process step by step. Whether you're a beginner or a seasoned cook, this class is perfect for anyone looking to add a new skill to their culinary repertoire. Get ready to roll up your sleeves and get hands-on in creating your own Blissful Baos!","Category: Food & Drink, Food","1 hour 30 minutes,ages 12+,In person",Refunds up to 7 days before event,"Steel Town CiderFrid StreetHamilton, ON L8P 2B6 Canada",$84.39,Feb 28   from 1:00 PM EST
https://www.eventbrite.ca/e/harringtons-jewellery-and-timepieces-buying-event-by-appointment-only-registration-1981373843503?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F450812899%2F454575656222%2F1%2Foriginal.20200930-174059?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=386%2C0%2C1200%2C600&s=331ff10bdffa73cc45c9bfcef195fd90,Harrington's Jewellery and Timepieces Buying Event-By Appointment only,Harrington's Auctioneers & Appraisers,"We provide honest evaluations and the best possible offers for the items you wish to sell. We supply immediate payment on accepted offers.A Private and Secure Evaluation.Harrington's Auctioneers & Appraisers are coming to Dundas for an evaluation and buying event. Reserve your free and private appointment to meet with a specialist who will evaluate as many items as you would like to bring. We evaluate fine jewellery, watches, gemstones, coins, banknotes, and authentic fine art.
You're in Good Hands.At Harrington's, we understand that selling your valuable treasures can be a daunting task. Our goal is to help our clients by providing full transparency with our evaluations and upholding the utmost integrity in our conduct.
The Appraisal Process:When you bring your items for an evaluation, you will sit with a qualified appraiser, who will examine each of your pieces individually, noting the quality, materials, craftsmanship, period, maker, and any other relevant factors that determine the value.
Sell, Consign, Or Simply Evaluate.You can choose to sell your items to us directly, consign to an upcoming auction, or to simply find out more about your item's history and current value, with no obligation to sell.
________________________________________________________________________________________________Event Information:Location: RCL Branch 36Address: 280 King St W, Hamilton, ONDates: Friday, February 27th, and Saturday, February 28th, 2026Time: Appointments are available from 10 AM to 5 PM.To book your appointment, select your preferred time slot through the Register button. Alternatively, you can call us at 1-800-359-9021 to schedule.________________________________________________________________________________________________To ensure a safe and socially distanced environment, we are limiting the number of appointments to this event. For more information, visit our website: Harringtonsauctions.com","Category: Business, Startups",In person,,"Royal Canadian Legion Branch 36 Dundas280 King Street WestHamilton, ON L9H 1W1 Canada",Free,"Fe 27th, 28th, 2026 - 10:00 AM EST - 4:30 PM EST"
https://www.eventbrite.ca/e/wednesday-trivia-at-shawn-and-eds-dundas-tickets-1979483254701?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173813686%2F204110462347%2F1%2Foriginal.20260101-235131?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=356769a190d759ff33eebd27881d2567,Wednesday Trivia at Shawn and Eds (Dundas),Hub of Trivia & Events - Hamilton,"Every Wednesday Trivia!
Every Wednesday we're at Shawn and Ed Brewing Co.

- Bring a charged smartphone, one of you will be submitting answers with it

- Make a reservation by calling 289.238.9979

Hosted by Comedian Justin Shaw

??Powered by Hub of Trivia + Events ??","Category:†Film & Media, TV",In person,,"Shawn & Ed Brewing Co.

65 Hatt Street

Hamilton, ON L9H 0C1 Canada",Free,Jan 7  from 7:00 PM EST
https://www.eventbrite.ca/e/hamilton-leadtribes-in-person-tickets-1979427470850?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173785242%2F313346741934%2F1%2Foriginal.20260101-020759?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C331%2C2398%2C1199&s=02c52f12c656664c3fe1d9ebc63f0946,Hamilton LeadTribes In-Person,LeadTribes Networking,"Networking at Industria Pizzeria + Bar in Stoney Creek over lunch is the perfect chance to meet new faces, gain insights, get inspired, connNetworking at Industria Pizzeria + Bar - Stoney Creek for lunch will be a treat to connect with new faces..gain insight , get inspired, connect with trusted entrepreneurs and then get back to work you will definitely enjoy this vibe ! See you at 12:00pm at 1791 Stone Church Rd E, Stoney Creek, ON L8J 0B4Please come prepared:To provide a confirmed number for the restaurant, we request that you pre-register by 4:30 p.m. the afternoon prior to the meeting date.Bring 30 of your business cards to share.Prepare a 60-sec intro/story/ask about your services and ideal clients. (Ask for the opportunity!)Plan to make some great connections and have fun!Our Mission:We develop the professional and leadership potential of entrepreneurs in Ontario through character, actions, and relationships within a supportive network.Our Values:High EnergySupportiveEffective CommunicationTrustAbundanceCoachableIntegrityLoyaltyAccountabilityPositiveCultureConsistencyDrivenGratitudeRise TogetherREFUND POLICY:If you are unable to attend, please let us know in advance. You will receive credit towards a future event if you notify us before the event.We look forward to meeting you!",,In person,Refunds up to 7 days before event,"Industria Pizzeria + Bar1791 Stone Church Road EastHamilton, ON L8J 0B4 Canada",CA$11.98,"Feb 4,11,18,25 from 12:00 pm - 1:00 pm EST"
https://www.eventbrite.com/e/salesforce-admin-certification-training-in-hamilton-on-tickets-1313529765889?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1000750163%2F1072417588943%2F1%2Foriginal.20250404-082008?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=96daf4601803373c99237dae819415aa,"Salesforce Admin Certification Training in Hamilton, ON",Learning Zone Inc.,"Advance your Salesforce career and stand out in the competitive market. Implement and maintain Salesforce automation features.A Salesforce Administrator (Salesforce Admin) is an operational role that manages and optimizes Salesforce systems, ensuring effective utilization of the platform by configuring, automating, and managing user access, data, and processes to meet organizational needs.We provide you with thorough Salesforce Administrator training, meticulously tailored to furnish individuals with the necessary knowledge and expertise for successful Salesforce administration. This training is designed to accommodate beginners and experienced professionals, enabling them to refine their abilities in overseeing and maximizing Salesforce implementations.If you are aiming to advance your career in the realm of Salesforce? Join our all-encompassing Salesforce Administrator training to acquire the skills and expertise essential for proficiently managing Salesforce implementations and administration. This is your gateway to equipping yourself with the knowledge to drive significant process improvements in the organization.You will Learn:Learn the fundamentals of Salesforce administrationUnderstand data management and security best practicesExplore automation tools and workflow processesDive into customization options to meet specific business needsPrepare effectively for the Salesforce Administrator Certification examOur experienced and certified trainers will guide you through hands-on exercises and real-world scenarios, providing you with practical insights to succeed in your certification journey.Benefits of using Salesforce:Improved Customer InformationEffective Account PlanningBetter Time ManagementEnhanced Team CollaborationAccessibility Anywhere, AnytimeCustomer AssistanceTracking Customer ActivityOmnichannel FeatureKey Features:24 hours of Interactive Classroom/Online Instructor-led trainingGroup Activities for better reinforcementReal-world examples from various industriesIndustry-based case studiesTrainers' Notes, Sample Question Paper & Case Studies24/7 customer supportKey Responsibilities:User Management: Managing user accounts, roles, permissions, and profiles to ensure appropriate access to the Salesforce system.Data Management: Ensuring data accuracy, consistency, and security within Salesforce.Configuration and Customization: Configuring Salesforce settings, objects, fields, and workflows to meet business requirements.Automation: Implementing and maintaining Salesforce automation features like workflows, approval processes, and process builder.Training and Support: Providing user training and support to ensure users can effectively utilize Salesforce.System Upgrades: Managing Salesforce system upgrades to ensure a seamless transition.Collaboration: Collaborating with stakeholders to understand their needs and ensure Salesforce is used effectively.Who Should Attend:Salesforce Users seeking official certificationProfessionals looking to enhance their Salesforce expertiseIndividuals interested in managing and optimizing Salesforce implementationsPrerequisites:There are no specific prerequisites for the Salesforce Administrator training program, but having a basic understanding of Salesforce concepts can be beneficial.Why global corporates prefer Learning Zone Inc. as their training partnerAs a provider of Enterprise Learning Solutions (ELS), Learning Zone Inc. creates industry-fit talents through training, coaching, and consulting by globally acclaimed trainers. Much of Learning Zone's repute in co-creating business value stems from:Training delivered in 45+ countries.250+ industry-relevant courses.Consulting and coaching to transform organizations.Best value for time & money invested.Trainers with experience in Retail, E-commerce, Energy & Utilities, etc.Get trained at the best fee compared to other vendorsDiscounted fee offered for five or more attendees*We provide corporate training at your preferred locations and dates at no additional charge.
Contact us for more information:Name: Debbie RielEmail: debbie.riel@learninzone.comPhone: +1 (302) 251-9769","Category: Business, Career",In person,Refunds up to 7 days before event,"Hamilton, ONRegus Business CenterHamilton, ON L8P 4Z6 Canada"," $1,711.80", Feb 25 from 09:00am
https://www.eventbrite.com/e/salesforce-platform-app-builder-certification-training-in-hamilton-on-tickets-1319756078959?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1004177453%2F1072417588943%2F1%2Foriginal.20250408-193147?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=3fed37a43790c91ab57a2b66e05041b4,"Salesforce Platform App Builder Certification Training in Hamilton, ON",Learning Zone Inc.,"Design the data model, user interface, business logic, and security for custom applications.The Salesforce Platform App Builder credential is designed for individuals who would like to demonstrate their skills and knowledge in designing, building, and deploying custom applications using the declarative customization capabilities of the Lightning Platform. The candidate can create, manage, and update data models, application security, business logic, and process automation.Here are some examples of the concepts you will understandDesign the data model, user interface, business logic, and security for custom applicationsCustomize applications for mobile useDesign reports and dashboardsDeploy custom applicationsKey Features:24 hours of Interactive Classroom/Online Instructor-led trainingGroup Activities for better reinforcementReal-world examples from various industriesIndustry-based case studiesTrainers' Notes, Sample Question Paper & Case Studies24/7 customer supportWhat you'll learnUnderstand all of the core concepts on the Platform App BuilderComprehensive understanding of the principles and functionalities of Salesforce.Master Salesforce's security measures and automation tools to build robust CRM solutions.Learn to create dynamic and user-friendly interfaces effortlessly using the Lightning App Builder.Develop skills in creating detailed reports and dynamic dashboards and executing seamless Salesforce deployments.Create Workflow Automation Procedures in SalesforceCustomize the Salesforce Mobile App User Interface, Navigation, and ActionsCreate Permission SetsRequirementsNo prior experience is expected or requiredIt is ideal if you have some familiarity and background in the Salesforce platform, but it is not mandatoryNo coding experience requiredWho should attendApp BuildersSystem AdministratorsDevelopersIT ManagersProduct ManagersSales RepresentativesTopics:What is Cloud ComputingService and Deployment models in the CloudMarket situationCloud OwnershipIntroduction to SF1 and Force.com PlatformDeclarative & Programmatic Options in Force.comMeta-data Driven ArchitectureMulti-tenant ArchitectureBusiness and IT benefitsUse of SF1Why global corporates prefer Learning Zone Inc. as their training partnerAn Enterprise Learning Solutions (ELS) provider, Learning Zone Inc. creates industry-fit talents through training, coaching, and consulting by globally acclaimed trainers. Much of Learning Zone's repute in co-creating business value stems from:Training delivered in 45+ countries.250+ industry-relevant courses.Customized course curriculum as per your team's specific needsConsulting and coaching to transform organizations.Trainers with experience in Retail, E-commerce, Energy & Utilities, etc.Best value for time & money invested.Get trained at the best fee compared to other vendorsDiscounted fee offered for five or more attendees*We provide corporate training at your preferred locations and dates at no additional charge.
Contact us for more information:Name: Debbie RielEmail: debbie.riel@learninzone.comPhone: +1 (302) 251-9769","Category: Science & Tech, High Tech",In person,Refunds up to 7 days before event,"Hamilton, ONRegus Business CenterHamilton, ON L8P 4Z6 Canada"," $1,711.80", Feb 25 from 09:00am
